GEOID,structural_score,momentum_score,industry_mix_score,friction_score
24003730605,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24003730902,0.8135249042145595,0.5845210727969348,0.8654980842911878,0.1130268199233716
24003731103,0.4009961685823755,0.4487739463601532,0.3362337164750958,0.6218390804597701
24003731209,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701
24003731307,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24003740106,0.7832375478927203,0.5775095785440613,0.7986819923371649,0.135632183908046
24003740107,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24003740204,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24003740205,0.8199042145593871,0.5953256704980843,0.9160727969348659,0.07471264367816088
24003740303,0.7401915708812261,0.5549808429118773,0.7697279693486591,0.21647509578544066
24003740304,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701
24003740400,0.5984674329501916,0.5325670498084291,0.5863256704980844,0.29272030651340997
24003740602,0.5428352490421456,0.5092337164750957,0.5204521072796935,0.3846743295019157
24003740603,0.8295019157088124,0.7853831417624519,0.9269616858237548,0.06819923371647507
24003740704,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24003740800,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24003741000,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701
24003750900,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24003751102,0.6169731800766284,0.541647509578544,0.5856934865900384,0.26206896551724135
24003751103,0.7380076628352491,0.599808429118774,0.9147011494252874,0.05900383141762455
24003751200,0.7093295019157089,0.5860153256704981,0.833704980842912,0.10689655172413792
24003751500,0.4597318007662835,0.47279693486590035,0.4083026819923372,0.5245210727969349
24003751600,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701
24005400400,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24005400800,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701
24005401102,0.9964750957854406,0.6165900383141762,0.9979540229885058,0.0022988505747126853
24005401200,0.9771264367816093,0.6122222222222222,0.9803946360153257,0.01685823754789273
24005401506,0.6551340996168583,0.5600383141762452,0.8078429118773947,0.19770114942528738
24005402201,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701
24005402307,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24005402603,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24005403402,0.6590421455938698,0.5618773946360153,0.656624521072797,0.19080459770114944
24005403702,0.269272030651341,0.38911877394636013,0.32719923371647514,0.8417624521072797
24005404102,0.6309386973180077,0.5092337164750957,0.39072796934865905,0.3846743295019157
24005404404,0.7401915708812261,0.5549808429118773,0.8083678160919541,0.21647509578544066
24005404501,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24005404600,0.4597318007662835,0.47279693486590035,0.4137394636015326,0.5245210727969349
24005405000,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24005408400,0.7713984674329502,0.5718773946360154,0.8485747126436781,0.15555555555555556
24005408505,0.4009961685823755,0.4487739463601532,0.3362337164750958,0.6218390804597701
24005408602,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24005410100,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24005410200,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24005411303,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24005411306,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701
24005411309,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24005411406,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24005420200,0.7242145593869732,0.5931417624521073,0.9216206896551725,0.08199233716475096
24005430400,0.4597318007662835,0.47279693486590035,0.4137394636015326,0.5245210727969349
24005440600,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24005451200,0.8142145593869732,0.5864750957854405,0.9031609195402299,0.10498084291187737
24005451600,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24005451900,0.7998467432950191,0.582911877394636,0.8648659003831418,0.11762452107279697
24005490100,0.5574904214559387,0.5146360153256705,0.6624406130268199,0.3605363984674329
24005490200,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24005490302,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24005490701,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701
24005490703,0.80272030651341,0.586934865900383,0.9076819923371648,0.10344827586206895
24005490900,0.6402490421455939,0.5530268199233717,0.760624521072797,0.22298850574712648
24005491100,0.4988697318007663,0.4898084291187739,0.4686130268199234,0.4590038314176246
24009860200,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24009860402,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701
24009860501,0.8198467432950192,0.5892337164750958,0.9040613026819925,0.09578544061302685
24009860702,0.6615134099616858,0.5631417624521072,0.7859118773946361,0.18697318007662833
24009860703,0.6830651340996169,0.5302681992337164,0.5824061302681993,0.30153256704980846
24009861003,0.6516858237547893,0.5580842911877395,0.7807279693486591,0.20344827586206893
24011955302,0.5574904214559387,0.5146360153256705,0.5471302681992337,0.3605363984674329
24013501002,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24013504201,0.7193869731800767,0.5909578544061302,0.9068429118773946,0.0900383141762452
24013505102,0.4009961685823755,0.4487739463601532,0.3362337164750958,0.6218390804597701
24013505203,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701
24013505207,0.6402490421455939,0.5530268199233717,0.634624521072797,0.22298850574712648
24013505208,0.5688122605363984,0.5191187739463601,0.48302681992337165,0.34176245210727974
24013507500,0.5428352490421456,0.5092337164750957,0.4692452107279694,0.3846743295019157
24013507601,0.4597318007662835,0.47279693486590035,0.35014176245210726,0.5245210727969349
24013507602,0.6734674329501916,0.5686590038314177,0.8073371647509578,0.1674329501915709
24013507802,0.4988697318007663,0.4898084291187739,0.4686130268199234,0.4590038314176246
24013512000,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24013513001,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701
24013513002,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24015030400,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24015030505,0.5762835249042145,0.5225670498084292,0.48757854406130274,0.32911877394636013
24015031201,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24015031202,0.9820689655172414,0.6115325670498084,0.9788582375478927,0.019157088122605415
24017850101,0.4988697318007663,0.4898084291187739,0.48575095785440614,0.4590038314176246
24017850102,0.525823754789272,0.5023371647509578,0.4947854406130268,0.41302681992337165
24017850201,0.4597318007662835,0.47279693486590035,0.4137394636015326,0.5245210727969349
24017850600,0.6440421455938697,0.5549808429118773,0.7706130268199234,0.21647509578544066
24017850706,0.525823754789272,0.5023371647509578,0.45824521072796937,0.41302681992337165
24017850709,0.4988697318007663,0.4898084291187739,0.4339693486590039,0.4590038314176246
24017850710,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24017850802,0.8316858237547893,0.6009578544061303,0.9308659003831419,0.05517241379310345
24017850901,0.4009961685823755,0.4487739463601532,0.3362337164750958,0.6218390804597701
24017850902,0.4988697318007663,0.4898084291187739,0.439911877394636,0.4590038314176246
24017851001,0.819272030651341,0.5949808429118774,0.911360153256705,0.07586206896551728
24017851003,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24017851004,0.6285249042145594,0.5471647509578543,0.7436819923371648,0.24214559386973178
24017851502,0.4988697318007663,0.4898084291187739,0.439911877394636,0.4590038314176246
24019970200,0.5688122605363984,0.5191187739463601,0.542831417624521,0.34176245210727974
24019970400,0.4988697318007663,0.4898084291187739,0.439911877394636,0.4590038314176246
24019970600,0.7308812260536398,0.5471647509578543,0.7273716475095786,0.24214559386973178
24019970702,0.6996168582375479,0.5813026819923371,0.8827854406130269,0.12337164750957852
24019970804,0.5781800766283526,0.4898084291187739,0.4339693486590039,0.4590038314176246
24021750200,0.6944444444444444,0.578544061302682,0.6887394636015327,0.13218390804597702
24021750300,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24021750504,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24021750701,0.8062260536398468,0.5860153256704981,0.8803103448275863,0.10689655172413792
24021750702,0.6590421455938698,0.5618773946360153,0.7797164750957855,0.19080459770114944
24021750801,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701
24021750805,0.895536398467433,0.5852107279693486,0.8677739463601533,0.10996168582375476
24021751003,0.6903065134099616,0.576360153256705,0.6869693486590038,0.13869731800766283
24021751201,0.8543295019157088,0.6057854406130267,0.9588735632183909,0.03831417624521072
24021751202,0.6789272030651341,0.5710727969348659,0.8047509578544062,0.15823754789272026
24021751903,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24021752201,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24021752206,0.5428352490421456,0.5092337164750957,0.5131187739463602,0.3846743295019157
24021752302,0.714272030651341,0.5880842911877394,0.845337164750958,0.09885057471264369
24021752900,0.8892720306513411,0.5821072796934865,0.8778505747126437,0.12030651340996168
24021753001,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24021766800,0.725191570881226,0.5936015325670498,0.9153141762452108,0.08045977011494254
24021772200,0.6034099616858237,0.5349808429118774,0.5898659003831418,0.28467432950191573
24021775302,0.4988697318007663,0.4898084291187739,0.36847509578544063,0.4590038314176246
24023000700,0.4597318007662835,0.47279693486590035,0.4137394636015326,0.5245210727969349
24025301107,0.7465708812260535,0.5530268199233717,0.7669463601532568,0.22298850574712648
24025301602,0.5984674329501916,0.5325670498084291,0.5018659003831418,0.29272030651340997
24025301703,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24025301707,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701
24025302802,0.7930651340996169,0.5740613026819923,0.8389463601532567,0.1471264367816092
24025302902,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24025303203,0.7066283524904216,0.541647509578544,0.6057969348659005,0.26206896551724135
24025303801,0.5931226053639846,0.5302681992337164,0.5859463601532567,0.30153256704980846
24025306400,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24025306500,0.5826628352490422,0.5255555555555556,0.5635670498084291,0.3183908045977012
24027601103,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24027601203,0.5931226053639846,0.5302681992337164,0.7101072796934866,0.30153256704980846
24027602100,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24027602302,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24027602800,0.8301915708812261,0.6002681992337164,0.9421340996168582,0.05747126436781613
24027602900,0.4988697318007663,0.4898084291187739,0.439911877394636,0.4590038314176246
24027604004,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24027605404,0.869463601532567,0.6101532567049808,0.973624521072797,0.023754789272030674
24027605504,0.6100191570881226,0.538199233716475,0.5824061302681993,0.2739463601532567
24027606604,0.6872605363984675,0.575095785440613,0.8402107279693487,0.14367816091954022
24027606704,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701
24027606708,0.6346743295019157,0.5506130268199234,0.7561992337164751,0.23180076628352486
24027606803,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24027606901,0.7185249042145595,0.5904980842911878,0.7150383141762453,0.09157088122605361
24027606905,0.8166283524904214,0.5454406130268199,0.7720613026819924,0.2475095785440613
24027606907,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24029950100,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24029950300,0.4988697318007663,0.4898084291187739,0.36847509578544063,0.4590038314176246
24031700207,0.4988697318007663,0.4898084291187739,0.439911877394636,0.4590038314176246
24031700309,0.8444444444444444,0.6071647509578544,0.9450268199233717,0.03371647509578546
24031700500,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031700611,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031700618,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031700706,0.269272030651341,0.38911877394636013,0.32719923371647514,0.8417624521072797
24031700718,0.8620306513409961,0.6073946360153257,0.9658659003831418,0.03295019157088119
24031700723,0.8051340996168582,0.5823371647509579,0.8587969348659005,0.11954022988505753
24031700727,0.992183908045977,0.6152107279693486,0.9941149425287357,0.006896551724137945
24031700728,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031700733,0.4009961685823755,0.4487739463601532,0.3362337164750958,0.6218390804597701
24031700837,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031700838,0.4988697318007663,0.4898084291187739,0.5439118773946361,0.4590038314176246
24031700839,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031700901,0.9308812260536399,0.6023371647509579,0.9442873563218391,0.05134099616858234
24031700904,0.8329501915708812,0.6016475095785441,0.9511724137931035,0.05287356321839076
24031701205,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24031701212,0.6640996168582376,0.5644061302681992,0.6564980842911877,0.1827586206896552
24031701214,0.4009961685823755,0.4487739463601532,0.3362337164750958,0.6218390804597701
24031701216,0.9713409961685824,0.6119923371647509,0.9815708812260535,0.017624521072796884
24031701218,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031701219,0.9768582375478927,0.612911877394636,0.9850498084291188,0.014559386973180044
24031701222,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24031701304,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24031701312,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24031701316,0.525823754789272,0.5023371647509578,0.45824521072796937,0.41302681992337165
24031701317,0.269272030651341,0.38911877394636013,0.32719923371647514,0.8417624521072797
24031701425,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031701505,0.6712260536398467,0.5678544061302682,0.6604176245210729,0.171264367816092
24031701509,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031701702,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24031701800,0.4988697318007663,0.4898084291187739,0.4686130268199234,0.4590038314176246
24031702101,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24031702200,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701
24031702501,0.9889080459770115,0.614176245210728,0.9836628352490422,0.010344827586206917
24031702503,0.4597318007662835,0.47279693486590035,0.4083026819923372,0.5245210727969349
24031702800,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24031702900,0.8345593869731801,0.5963601532567049,0.9199923371647509,0.07126436781609191
24031703201,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031703302,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031703702,0.7311111111111112,0.5965900383141762,0.9296206896551725,0.07049808429118776
24031703800,0.4988697318007663,0.4898084291187739,0.36847509578544063,0.4590038314176246
24031703902,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701
24031704100,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031704200,0.5881800766283525,0.5280842911877395,0.5681187739463602,0.3095785440613027
24031704404,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031704804,0.737088122605364,0.5993486590038314,0.9440919540229886,0.06053639846743297
24031704805,0.4597318007662835,0.47279693486590035,0.35014176245210726,0.5245210727969349
24031705000,0.9980842911877394,0.6172796934865901,0.9997394636015327,0.0
24031705300,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701
24031705501,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24031705502,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24031705800,0.4009961685823755,0.4487739463601532,0.3362337164750958,0.6218390804597701
24031706008,0.6402490421455939,0.5530268199233717,0.7955785440613027,0.22298850574712648
24031706009,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24031706012,0.4597318007662835,0.47279693486590035,0.4137394636015326,0.5245210727969349
24031706013,0.9953256704980842,0.6168199233716475,0.9981992337164751,0.0015325670498084198
24033800103,0.525823754789272,0.5023371647509578,0.37947509578544064,0.41302681992337165
24033800105,0.5574904214559387,0.5146360153256705,0.4763256704980843,0.3605363984674329
24033800203,0.4597318007662835,0.47279693486590035,0.4137394636015326,0.5245210727969349
24033800212,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24033800213,0.6996168582375479,0.5367624521072797,0.8314291187739464,0.12337164750957852
24033800402,0.6100191570881226,0.538199233716475,0.59327969348659,0.2739463601532567
24033800409,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24033800411,0.8340996168582375,0.5961302681992338,0.9128773946360154,0.07203065134099618
24033800507,0.5574904214559387,0.5146360153256705,0.6560613026819924,0.3605363984674329
24033800511,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24033800514,0.4597318007662835,0.47279693486590035,0.4083026819923372,0.5245210727969349
24033800515,0.269272030651341,0.38911877394636013,0.32719923371647514,0.8417624521072797
24033800516,0.6034099616858237,0.5349808429118774,0.7261072796934867,0.28467432950191573
24033800517,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24033800518,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701
24033800521,0.631455938697318,0.5486590038314176,0.6205900383141763,0.23754789272030652
24033800522,0.6346743295019157,0.5506130268199234,0.7594865900383143,0.23180076628352486
24033800605,0.5826628352490422,0.5255555555555556,0.5711532567049808,0.3183908045977012
24033800606,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24033801005,0.6516858237547893,0.5580842911877395,0.6475210727969349,0.20344827586206893
24033801105,0.6872605363984675,0.575095785440613,0.8153716475095787,0.14367816091954022
24033801211,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24033801216,0.525823754789272,0.5023371647509578,0.4947854406130268,0.41302681992337165
24033801217,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24033801302,0.7066283524904216,0.541647509578544,0.6956360153256707,0.26206896551724135
24033801309,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24033801311,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24033801404,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24033801405,0.5428352490421456,0.5092337164750957,0.5838659003831419,0.3846743295019157
24033801500,0.4988697318007663,0.4898084291187739,0.439911877394636,0.4590038314176246
24033801905,0.6169731800766284,0.541647509578544,0.7646015325670499,0.26206896551724135
24033801906,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24033802103,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24033802204,0.9481226053639846,0.604176245210728,0.951176245210728,0.04367816091954024
24033802301,0.4597318007662835,0.47279693486590035,0.35014176245210726,0.5245210727969349
24033802405,0.9842145593869731,0.6161302681992337,0.9935938697318007,0.003831417624521105
24033802804,0.4009961685823755,0.4487739463601532,0.41696934865900387,0.6218390804597701
24033802901,0.4597318007662835,0.47279693486590035,0.35014176245210726,0.5245210727969349
24033803001,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24033803300,0.820823754789272,0.5959003831417624,0.9057241379310345,0.07318007662835246
24033803508,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701
24033803509,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24033803514,0.8321455938697317,0.6011877394636015,0.9067164750957855,0.05440613026819918
24033803516,0.9324904214559386,0.5968199233716475,0.9167969348659004,0.06973180076628349
24033803519,0.5688122605363984,0.5191187739463601,0.5497854406130269,0.34176245210727974
24033803525,0.525823754789272,0.5023371647509578,0.4947854406130268,0.41302681992337165
24033803602,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797
24033803606,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797
24033803608,0.4597318007662835,0.47279693486590035,0.4137394636015326,0.5245210727969349
