GEOID,overall_score,structural_score,momentum_score,industry_mix_score,friction_score,pressure_30d,opportunity_30d,signal,trend_30d
11001010100,0.17646360153256702,0.8630651340996168,0.6078544061302682,0.9689961685823756,0.03141762452107277,0.17646360153256702,0.823536398467433,LOW,STABLE
11001010201,0.2775114942528735,0.6923180076628352,0.5775095785440613,0.8819501915708814,0.135632183908046,0.2775114942528735,0.7224885057471264,MODERATE,STABLE
11001010202,0.12125287356321843,0.9920306513409961,0.6145210727969348,0.9923984674329502,0.00919540229885063,0.12125287356321843,0.8787471264367815,LOW,STABLE
11001010400,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
11001010500,0.13933716475095792,0.968831417624521,0.608199233716475,0.9685555555555555,0.030268199233716486,0.13933716475095792,0.8606628352490421,LOW,STABLE
11001010601,0.49200191570881224,0.525823754789272,0.5023371647509578,0.45824521072796937,0.41302681992337165,0.49200191570881224,0.5079980842911878,MODERATE,STABLE
11001010603,0.13799712643678155,0.9708812260536399,0.608544061302682,0.9701724137931036,0.0291187739463602,0.13799712643678155,0.8620028735632185,LOW,STABLE
11001010700,0.1352049808429118,0.9754022988505748,0.6092337164750958,0.973264367816092,0.026819923371647514,0.1352049808429118,0.8647950191570882,LOW,STABLE
11001010800,0.1396187739463602,0.9649042145593869,0.6087739463601533,0.9714712643678161,0.028352490421455934,0.1396187739463602,0.8603812260536399,LOW,STABLE
11001011100,0.5988457854406131,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701,0.5988457854406131,0.40115421455938693,ELEVATED,STABLE
11001980000,0.06279501915708818,0.999080459770115,0.792854406130268,0.9989885057471264,0.0007662835249042654,0.06279501915708818,0.9372049808429118,LOW,RISING
24001000100,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24001000200,0.24924904214559387,0.7940996168582375,0.582911877394636,0.8388199233716476,0.11762452107279697,0.24924904214559387,0.7507509578544062,LOW,STABLE
24001000800,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24001001000,0.4334243295019157,0.5762835249042145,0.5225670498084292,0.564072796934866,0.32911877394636013,0.4334243295019157,0.5665756704980843,MODERATE,STABLE
24001001200,0.4741743295019157,0.525823754789272,0.5023371647509578,0.5295555555555556,0.41302681992337165,0.4741743295019157,0.5258256704980844,MODERATE,STABLE
24001001300,0.4870162835249042,0.4988697318007663,0.4898084291187739,0.5493486590038315,0.4590038314176246,0.4870162835249042,0.5129837164750958,MODERATE,STABLE
24001001800,0.38212835249042143,0.6657662835249043,0.5225670498084292,0.6439808429118774,0.32911877394636013,0.38212835249042143,0.6178716475095786,MODERATE,STABLE
24001002000,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24001002300,0.4068266283524904,0.6100191570881226,0.538199233716475,0.5824061302681993,0.2739463601532567,0.4068266283524904,0.5931733716475096,MODERATE,STABLE
24003701103,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24003701104,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24003701202,0.2861915708812261,0.7997318007662835,0.5794636015325669,0.6919003831417625,0.12911877394636018,0.2861915708812261,0.7138084291187738,MODERATE,STABLE
24003701301,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24003702205,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24003702300,0.6062107279693487,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701,0.6062107279693487,0.3937892720306513,ELEVATED,STABLE
24003702402,0.19223754789272024,0.8375478927203066,0.6037164750957854,0.9521072796934867,0.04521072796934866,0.19223754789272024,0.8077624521072797,LOW,STABLE
24003702601,0.22005076628352488,0.8143295019157089,0.589808429118774,0.909513409961686,0.0938697318007663,0.22005076628352488,0.7799492337164751,LOW,STABLE
24003702702,0.6031446360153256,0.4009961685823755,0.4487739463601532,0.3362337164750958,0.6218390804597701,0.6031446360153256,0.39685536398467436,ELEVATED,STABLE
24003706102,0.32514750957854405,0.7066283524904216,0.541647509578544,0.7649808429118774,0.26206896551724135,0.32514750957854405,0.6748524904214559,MODERATE,STABLE
24003706103,0.3100028735632184,0.6734674329501916,0.5686590038314177,0.8017164750957855,0.1674329501915709,0.3100028735632184,0.6899971264367817,MODERATE,STABLE
24003706302,0.25433524904214555,0.7193869731800767,0.5909578544061302,0.9023831417624522,0.0900383141762452,0.25433524904214555,0.7456647509578544,MODERATE,STABLE
24003706303,0.21233716475095782,0.8225478927203065,0.5938314176245211,0.9183639846743297,0.07969348659003828,0.21233716475095782,0.7876628352490422,LOW,STABLE
24003706500,0.3692892720306513,0.6100191570881226,0.538199233716475,0.7325555555555556,0.2739463601532567,0.3692892720306513,0.6307107279693487,MODERATE,STABLE
24003706600,0.2280536398467432,0.9289463601532568,0.5904980842911878,0.7152911877394637,0.09157088122605361,0.2280536398467432,0.7719463601532568,LOW,STABLE
24003707001,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24003708001,0.520918582375479,0.5360536398467433,0.47279693486590035,0.4083026819923372,0.5245210727969349,0.520918582375479,0.47908141762452106,ELEVATED,STABLE
24003708004,0.6031446360153256,0.4009961685823755,0.4487739463601532,0.3362337164750958,0.6218390804597701,0.6031446360153256,0.39685536398467436,ELEVATED,STABLE
24003730205,0.13029885057471263,0.9796934865900383,0.6110727969348659,0.9822222222222223,0.020689655172413834,0.13029885057471263,0.8697011494252873,LOW,STABLE
24003730601,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24003730605,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24003730902,0.23483812260536396,0.8135249042145595,0.5845210727969348,0.8654980842911878,0.1130268199233716,0.23483812260536396,0.765161877394636,LOW,STABLE
24003731103,0.6031446360153256,0.4009961685823755,0.4487739463601532,0.3362337164750958,0.6218390804597701,0.6031446360153256,0.39685536398467436,ELEVATED,STABLE
24003731209,0.5988457854406131,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701,0.5988457854406131,0.40115421455938693,ELEVATED,STABLE
24003731307,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24003740106,0.2665067049808429,0.7832375478927203,0.5775095785440613,0.7986819923371649,0.135632183908046,0.2665067049808429,0.733493295019157,MODERATE,STABLE
24003740107,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24003740204,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24003740205,0.21288888888888885,0.8199042145593871,0.5953256704980843,0.9160727969348659,0.07471264367816088,0.21288888888888885,0.7871111111111111,LOW,STABLE
24003740303,0.30365421455938696,0.7401915708812261,0.5549808429118773,0.7697279693486591,0.21647509578544066,0.30365421455938696,0.696345785440613,MODERATE,STABLE
24003740304,0.6062107279693487,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701,0.6062107279693487,0.3937892720306513,ELEVATED,STABLE
24003740400,0.4134568965517241,0.5984674329501916,0.5325670498084291,0.5863256704980844,0.29272030651340997,0.4134568965517241,0.586543103448276,MODERATE,STABLE
24003740602,0.4655919540229885,0.5428352490421456,0.5092337164750957,0.5204521072796935,0.3846743295019157,0.4655919540229885,0.5344080459770115,MODERATE,STABLE
24003740603,0.14913888888888888,0.8295019157088124,0.7853831417624519,0.9269616858237548,0.06819923371647507,0.14913888888888888,0.8508611111111111,LOW,RISING
24003740704,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24003740800,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24003741000,0.6062107279693487,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701,0.6062107279693487,0.3937892720306513,ELEVATED,STABLE
24003750900,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24003751102,0.40134865900383143,0.6169731800766284,0.541647509578544,0.5856934865900384,0.26206896551724135,0.40134865900383143,0.5986513409961686,MODERATE,STABLE
24003751103,0.23897988505747123,0.7380076628352491,0.599808429118774,0.9147011494252874,0.05900383141762455,0.23897988505747123,0.7610201149425287,LOW,STABLE
24003751200,0.27819348659003823,0.7093295019157089,0.5860153256704981,0.833704980842912,0.10689655172413792,0.27819348659003823,0.7218065134099618,MODERATE,STABLE
24003751500,0.5476312260536399,0.4597318007662835,0.47279693486590035,0.4083026819923372,0.5245210727969349,0.5476312260536399,0.4523687739463601,ELEVATED,STABLE
24003751600,0.6062107279693487,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701,0.6062107279693487,0.3937892720306513,ELEVATED,STABLE
24005400400,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24005400800,0.5988457854406131,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701,0.5988457854406131,0.40115421455938693,ELEVATED,STABLE
24005401102,0.11699808429118773,0.9964750957854406,0.6165900383141762,0.9979540229885058,0.0022988505747126853,0.11699808429118773,0.8830019157088123,LOW,STABLE
24005401200,0.13092624521072793,0.9771264367816093,0.6122222222222222,0.9803946360153257,0.01685823754789273,0.13092624521072793,0.8690737547892721,LOW,STABLE
24005401506,0.3205009578544061,0.6551340996168583,0.5600383141762452,0.8078429118773947,0.19770114942528738,0.3205009578544061,0.679499042145594,MODERATE,STABLE
24005402201,0.5988457854406131,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701,0.5988457854406131,0.40115421455938693,ELEVATED,STABLE
24005402307,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24005402603,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24005403402,0.35569636015325673,0.6590421455938698,0.5618773946360153,0.656624521072797,0.19080459770114944,0.35569636015325673,0.6443036398467432,MODERATE,STABLE
24005403702,0.6913955938697318,0.269272030651341,0.38911877394636013,0.32719923371647514,0.8417624521072797,0.6913955938697318,0.3086044061302682,ELEVATED,STABLE
24005404102,0.4671867816091954,0.6309386973180077,0.5092337164750957,0.39072796934865905,0.3846743295019157,0.4671867816091954,0.5328132183908045,MODERATE,STABLE
24005404404,0.2939942528735632,0.7401915708812261,0.5549808429118773,0.8083678160919541,0.21647509578544066,0.2939942528735632,0.7060057471264368,MODERATE,STABLE
24005404501,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24005404600,0.546272030651341,0.4597318007662835,0.47279693486590035,0.4137394636015326,0.5245210727969349,0.546272030651341,0.453727969348659,ELEVATED,STABLE
24005405000,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24005408400,0.26185919540229885,0.7713984674329502,0.5718773946360154,0.8485747126436781,0.15555555555555556,0.26185919540229885,0.7381408045977012,MODERATE,STABLE
24005408505,0.6031446360153256,0.4009961685823755,0.4487739463601532,0.3362337164750958,0.6218390804597701,0.6031446360153256,0.39685536398467436,ELEVATED,STABLE
24005408602,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24005410100,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24005410200,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24005411303,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24005411306,0.5988457854406131,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701,0.5988457854406131,0.40115421455938693,ELEVATED,STABLE
24005411309,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24005411406,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24005420200,0.24637643678160914,0.7242145593869732,0.5931417624521073,0.9216206896551725,0.08199233716475096,0.24637643678160914,0.7536235632183909,LOW,STABLE
24005430400,0.546272030651341,0.4597318007662835,0.47279693486590035,0.4137394636015326,0.5245210727969349,0.546272030651341,0.453727969348659,ELEVATED,STABLE
24005440600,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24005451200,0.22379022988505745,0.8142145593869732,0.5864750957854405,0.9031609195402299,0.10498084291187737,0.22379022988505745,0.7762097701149425,LOW,STABLE
24005451600,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24005451900,0.24072605363984673,0.7998467432950191,0.582911877394636,0.8648659003831418,0.11762452107279697,0.24072605363984673,0.7592739463601532,LOW,STABLE
24005490100,0.4209310344827586,0.5574904214559387,0.5146360153256705,0.6624406130268199,0.3605363984674329,0.4209310344827586,0.5790689655172414,MODERATE,STABLE
24005490200,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24005490302,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24005490701,0.5988457854406131,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701,0.5988457854406131,0.40115421455938693,ELEVATED,STABLE
24005490703,0.22639176245210726,0.80272030651341,0.586934865900383,0.9076819923371648,0.10344827586206895,0.22639176245210726,0.7736082375478928,LOW,STABLE
24005490900,0.34214750957854406,0.6402490421455939,0.5530268199233717,0.760624521072797,0.22298850574712648,0.34214750957854406,0.657852490421456,MODERATE,STABLE
24005491100,0.5072001915708813,0.4988697318007663,0.4898084291187739,0.4686130268199234,0.4590038314176246,0.5072001915708813,0.49279980842911875,ELEVATED,STABLE
24009860200,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24009860402,0.5988457854406131,0.4009961685823755,0.4487739463601532,0.3534291187739464,0.6218390804597701,0.5988457854406131,0.40115421455938693,ELEVATED,STABLE
24009860501,0.2198467432950191,0.8198467432950192,0.5892337164750958,0.9040613026819925,0.09578544061302685,0.2198467432950191,0.7801532567049809,LOW,STABLE
24009860702,0.3217471264367816,0.6615134099616858,0.5631417624521072,0.7859118773946361,0.18697318007662833,0.3217471264367816,0.6782528735632184,MODERATE,STABLE
24009860703,0.3863984674329502,0.6830651340996169,0.5302681992337164,0.5824061302681993,0.30153256704980846,0.3863984674329502,0.6136015325670499,MODERATE,STABLE
24009861003,0.329647509578544,0.6516858237547893,0.5580842911877395,0.7807279693486591,0.20344827586206893,0.329647509578544,0.670352490421456,MODERATE,STABLE
24011955302,0.44975862068965516,0.5574904214559387,0.5146360153256705,0.5471302681992337,0.3605363984674329,0.44975862068965516,0.5502413793103449,MODERATE,STABLE
24013501002,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24013504201,0.25322030651340993,0.7193869731800767,0.5909578544061302,0.9068429118773946,0.0900383141762452,0.25322030651340993,0.74677969348659,MODERATE,STABLE
24013505102,0.6031446360153256,0.4009961685823755,0.4487739463601532,0.3362337164750958,0.6218390804597701,0.6031446360153256,0.39685536398467436,ELEVATED,STABLE
24013505203,0.6062107279693487,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701,0.6062107279693487,0.3937892720306513,ELEVATED,STABLE
24013505207,0.37364750957854403,0.6402490421455939,0.5530268199233717,0.634624521072797,0.22298850574712648,0.37364750957854403,0.6263524904214559,MODERATE,STABLE
24013505208,0.45859961685823764,0.5688122605363984,0.5191187739463601,0.48302681992337165,0.34176245210727974,0.45859961685823764,0.5414003831417624,MODERATE,STABLE
24013507500,0.4783936781609195,0.5428352490421456,0.5092337164750957,0.4692452107279694,0.3846743295019157,0.4783936781609195,0.5216063218390805,MODERATE,STABLE
24013507601,0.5621714559386974,0.4597318007662835,0.47279693486590035,0.35014176245210726,0.5245210727969349,0.5621714559386974,0.43782854406130256,ELEVATED,STABLE
24013507602,0.30859770114942525,0.6734674329501916,0.5686590038314177,0.8073371647509578,0.1674329501915709,0.30859770114942525,0.6914022988505748,MODERATE,STABLE
24013507802,0.5072001915708813,0.4988697318007663,0.4898084291187739,0.4686130268199234,0.4590038314176246,0.5072001915708813,0.49279980842911875,ELEVATED,STABLE
24013512000,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24013513001,0.6062107279693487,0.4009961685823755,0.4487739463601532,0.32396934865900384,0.6218390804597701,0.6062107279693487,0.3937892720306513,ELEVATED,STABLE
24013513002,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24015030400,0.7072806513409962,0.269272030651341,0.38911877394636013,0.26365900383141766,0.8417624521072797,0.7072806513409962,0.29271934865900384,ELEVATED,STABLE
24015030505,0.4525478927203065,0.5762835249042145,0.5225670498084292,0.48757854406130274,0.32911877394636013,0.4525478927203065,0.5474521072796935,MODERATE,STABLE
24015031201,0.7028553639846743,0.269272030651341,0.38911877394636013,0.281360153256705,0.8417624521072797,0.7028553639846743,0.2971446360153257,ELEVATED,STABLE
24015031202,0.13001724137931034,0.9820689655172414,0.6115325670498084,0.9788582375478927,0.019157088122605415,0.13001724137931034,0.8699827586206896,LOW,STABLE
24017850101,0.5029157088122606,0.4988697318007663,0.4898084291187739,0.48575095785440614,0.4590038314176246,0.5029157088122606,0.49708429118773945,ELEVATED,STABLE
24017850102,0.4828668582375479,0.525823754789272,0.5023371647509578,0.4947854406130268,0.41302681992337165,0.4828668582375479,0.5171331417624521,MODERATE,STABLE
24017850201,0.546272030651341,0.4597318007662835,0.47279693486590035,0.4137394636015326,0.5245210727969349,0.546272030651341,0.453727969348659,ELEVATED,STABLE
24017850600,0.3370852490421456,0.6440421455938697,0.5549808429118773,0.7706130268199234,0.21647509578544066,0.3370852490421456,0.6629147509578543,MODERATE,STABLE
24017850706,0.49200191570881224,0.525823754789272,0.5023371647509578,0.45824521072796937,0.41302681992337165,0.49200191570881224,0.5079980842911878,MODERATE,STABLE
